X,Y,Name,description,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D,Field_16,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_8,Field_9,Field_6,Field_7,Field_4,Field_5,Field_2,Field_3,Field_1
103.883968140739,1.3701440067348,kml_867,,9400828,POW FAMILY CLINIC & SURGERY,MD,62878105,530620,A,620,01,264,HOUGANG AVE 8,,"CDMP,CHAS,ISP",33636.68287681,39129.13808012,8A89CE567BFEBABD,20190213130534,20190213130534,HOUGANG AVE 8,,"CDMP,CHAS,ISP",33636.68287681,39129.13808012,8A89CE567BFEBABD,01,264,A,620,62878105,530620,POW FAMILY CLINIC & SURGERY,MD,9400828
103.935147321662,1.35881526999725,kml_868,,9402337,PRAISE FAMILY CLINIC,MD,67849785,520717,A,717,01,75,TAMPINES ST 72,,"CDMP,CHAS,ISP",39332.36352774,37876.64334459,840275C3F88C215D,20190213130534,20190213130534,TAMPINES ST 72,,"CDMP,CHAS,ISP",39332.36352774,37876.64334459,840275C3F88C215D,01,75,A,717,67849785,520717,PRAISE FAMILY CLINIC,MD,9402337
103.845379076092,1.4319578330321,kml_869,,17M0341,PRECIOUS MEDICAL CLINIC,MC,66028166,762333,A,333B,01,183,YISHUN STREET 31,YISHUN RIVERWALK,CHAS,29342.15201905,45964.14217162,D428ECC7B44C5297,20190213130534,20190213130534,YISHUN STREET 31,YISHUN RIVERWALK,CHAS,29342.15201905,45964.14217162,D428ECC7B44C5297,01,183,A,333B,66028166,762333,PRECIOUS MEDICAL CLINIC,MC,17M0341
103.840735651129,1.3795572814979,kml_870,,9401332,PREMIER CLINIC & SURGERY PTE LTD,MD,64562982,560631,A,631,01,936,ANG MO KIO AVE 4,,"CDMP,CHAS,ISP",28825.42698946,40169.95194625,AAE2268558BB4AA2,20190213130534,20190213130534,ANG MO KIO AVE 4,,"CDMP,CHAS,ISP",28825.42698946,40169.95194625,AAE2268558BB4AA2,01,936,A,631,64562982,560631,PREMIER CLINIC & SURGERY PTE LTD,MD,9401332
103.835857545111,1.30387230856356,kml_871,,9401340,PRIME MEDICAL GROUP PTE LTD,MD,67328096,238859,B,290,09,11/12,ORCHARD ROAD,PARAGON,"CDMP,CHAS,ISP",28282.56373985,31801.09362603,D21247586AB738B0,20190213130534,20190213130534,ORCHARD ROAD,PARAGON,"CDMP,CHAS,ISP",28282.56373985,31801.09362603,D21247586AB738B0,09,11/12,B,290,67328096,238859,PRIME MEDICAL GROUP PTE LTD,MD,9401340
103.77076830515,1.38358044593591,kml_872,,9402021,PRINCETON FAMILY CLINIC PTE LTD.,MD,67622278,670445,B,445,01,546,FAJAR RD,FAJAR SHOPPING CENTRE,"CDMP,CHAS",21038.95049455,40614.90347463,2B4E2DF9EE6CB332,20190213130534,20190213130534,FAJAR RD,FAJAR SHOPPING CENTRE,"CDMP,CHAS",21038.95049455,40614.90347463,2B4E2DF9EE6CB332,01,546,B,445,67622278,670445,PRINCETON FAMILY CLINIC PTE LTD.,MD,9402021
103.744393648371,1.37736607411235,kml_873,,9402193,PRO-LIFE MEDICAL ASSOCIATES,MD,67646717,680253,A,253,01,20,CHOA CHU KANG AVE 1,,"CDMP,CHAS,ISP",18103.75914412,39927.84273336,54E0F26F55B0CDEF,20190213130534,20190213130534,CHOA CHU KANG AVE 1,,"CDMP,CHAS,ISP",18103.75914412,39927.84273336,54E0F26F55B0CDEF,01,20,A,253,67646717,680253,PRO-LIFE MEDICAL ASSOCIATES,MD,9402193
103.895153601889,1.37878098225427,kml_874,,14M0372,PROCROSS MEDICAL CENTRE,MC,67022848,530449,A,449,B1,509,HOUGANG AVENUE 10,,"CDMP,CHAS,ISP",34881.46499714,40084.20072043,0BEB473ABA8C5092,20190213130534,20190213130534,HOUGANG AVENUE 10,,"CDMP,CHAS,ISP",34881.46499714,40084.20072043,0BEB473ABA8C5092,B1,509,A,449,67022848,530449,PROCROSS MEDICAL CENTRE,MC,14M0372
103.773310086642,1.37704293097595,kml_875,,9403156,PROHEALTH 24-HOUR MEDICAL CLINIC,MD,67652115,671259,A,259,01,18,BUKIT PANJANG RING RD,,"CDMP,CHAS,ISP",21321.80032273,39892.01061646,1BA26C1AD000A231,20190213130534,20190213130534,BUKIT PANJANG RING RD,,"CDMP,CHAS,ISP",21321.80032273,39892.01061646,1BA26C1AD000A231,01,18,A,259,67652115,671259,PROHEALTH 24-HOUR MEDICAL CLINIC,MD,9403156
103.893713485412,1.38290495770245,kml_876,,9405549,PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD,MD,64818066,544275,A,275D,01,01(UNIT 12),COMPASSVALE LINK,,"CDMP,CHAS,ISP",34721.18636788,40540.20505707,07C5FB43CCF6A7D3,20190213130534,20190213130534,COMPASSVALE LINK,,"CDMP,CHAS,ISP",34721.18636788,40540.20505707,07C5FB43CCF6A7D3,01,01(UNIT 12),A,275D,64818066,544275,PROHEALTH MEDICAL GROUP @ BUANGKOK PTE LTD,MD,9405549
103.876330395063,1.39255040576997,kml_877,,11C0045,PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,MD,64411672,790437,A,437,01,04,FERNVALE ROAD,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",32786.64929251,41606.70799661,9E59D9413D7CDA3E,20190213130534,20190213130534,FERNVALE ROAD,MULTI STOREY CAR PARK,"CDMP,CHAS,ISP",32786.64929251,41606.70799661,9E59D9413D7CDA3E,01,04,A,437,64411672,790437,PROHEALTH MEDICAL GROUP @LRT FERNVALE PTE LTD,MD,11C0045
103.850395374008,1.32572472592378,kml_878,,16M0134,PROVIDENCE CLINIC @ BALESTIER,MC,62550063,329802,B,400,01,45,BALESTIER ROAD,BALESTIER PLAZA,"CDMP,CHAS",29900.47470187,34217.42796091,2F9054F69ED00737,20190213130534,20190213130534,BALESTIER ROAD,BALESTIER PLAZA,"CDMP,CHAS",29900.47470187,34217.42796091,2F9054F69ED00737,01,45,B,400,62550063,329802,PROVIDENCE CLINIC @ BALESTIER,MC,16M0134
103.837605236392,1.43611425443645,kml_879,,9402711,PSALMS FAMILY CLINIC,MD,67583309,760293,A,293,01,217,YISHUN ST 22,,"CDMP,CHAS,ISP",28477.03965168,46423.73526203,1AEF2C46C914E56C,20190213130534,20190213130534,YISHUN ST 22,,"CDMP,CHAS,ISP",28477.03965168,46423.73526203,1AEF2C46C914E56C,01,217,A,293,67583309,760293,PSALMS FAMILY CLINIC,MD,9402711
103.839283930976,1.3674945803507,kml_880,,9401441,S Y NG CLINIC,MD,64528144,561226,A,226A,01,631,ANG MO KIO AVE 1,,"CDMP,CHAS,ISP",28663.87205012,38836.1192688,A8128F058BF3E13E,20190213130534,20190213130534,ANG MO KIO AVE 1,,"CDMP,CHAS,ISP",28663.87205012,38836.1192688,A8128F058BF3E13E,01,631,A,226A,64528144,561226,S Y NG CLINIC,MD,9401441
103.926153139378,1.33312991887095,kml_881,,9401437,S. T. MEDICAL CLINIC,MD,64440159,460531,A,531,01,694,BEDOK NORTH ST. 3,,"CDMP,CHAS,ISP",38331.52204519,35036.44439863,A8A6ED58AF40F386,20190213130534,20190213130534,BEDOK NORTH ST. 3,,"CDMP,CHAS,ISP",38331.52204519,35036.44439863,A8A6ED58AF40F386,01,694,A,531,64440159,460531,S. T. MEDICAL CLINIC,MD,9401437
103.837601167324,1.34182282585918,kml_882,,14M0339,SAINT-JULIEN CLINIC FOR DIABETES & ENDOCRINOLOGY,MC,62585891,574623,B,820,05,58,THOMSON ROAD,MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,"CDMP,CHAS",28476.60566933,35997.46734975,F8CF01878CEC472A,20190213130534,20190213130534,THOMSON ROAD,MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE D,"CDMP,CHAS",28476.60566933,35997.46734975,F8CF01878CEC472A,05,58,B,820,62585891,574623,SAINT-JULIEN CLINIC FOR DIABETES & ENDOCRINOLOGY,MC,14M0339
103.971406335226,1.35040770161142,kml_883,,9401450,SASCO CLINIC,MD,65420403,499611,A,8,,,CHANGI NORTH WAY,ST AEROSPACE SERVICES COMPANY PTE LTD,"CDMP,CHAS,ISP",43367.63291159,36947.1748573,ED9010D1F09425F6,20190213130534,20190213130534,CHANGI NORTH WAY,ST AEROSPACE SERVICES COMPANY PTE LTD,"CDMP,CHAS,ISP",43367.63291159,36947.1748573,ED9010D1F09425F6,,,A,8,65420403,499611,SASCO CLINIC,MD,9401450
103.845927987274,1.37099726405562,kml_884,,9405187,SATA CommHealth Ang Mo Kio Medical Centre,MD,62446688,560715,A,715,01,4008 & 4010,ANG MO KIO AVENUE 6,,"CDMP,CHAS,ISP",29403.27379304,39223.43108229,D748CAC4DA668434,20190213130534,20190213130534,ANG MO KIO AVENUE 6,,"CDMP,CHAS,ISP",29403.27379304,39223.43108229,D748CAC4DA668434,01,4008 & 4010,A,715,62446688,560715,SATA CommHealth Ang Mo Kio Medical Centre,MD,9405187
103.739676885463,1.33382540751653,kml_885,,9404472,SATA CommHealth Jurong Medical Centre,MD,62446688,600135,A,135,04,345,Jurong Gateway Road,,"CDMP,CHAS,ISP",17578.65533128,35113.35159203,2AC9655D01D3B206,20190213130534,20190213130534,Jurong Gateway Road,,"CDMP,CHAS,ISP",17578.65533128,35113.35159203,2AC9655D01D3B206,04,345,A,135,62446688,600135,SATA CommHealth Jurong Medical Centre,MD,9404472
103.869980021993,1.32915449872044,kml_886,,17M0243,SATA CommHealth Potong Pasir Medical Centre,MC,62446688,347919,B,1,,,SIANG KUANG AVENUE,SENNETT ESTATE,CHAS,32080.0426678,34596.6984489,DF466B4FF236BB31,20190213130534,20190213130534,SIANG KUANG AVENUE,SENNETT ESTATE,CHAS,32080.0426678,34596.6984489,DF466B4FF236BB31,,,B,1,62446688,347919,SATA CommHealth Potong Pasir Medical Centre,MC,17M0243
103.942027827131,1.35344127649824,kml_887,,17M0015,SATA CommHealth Tampines Medical Centre,MC,67878030,529482,B,5,01,01A,TAMPINES CENTRAL 6,TELEPARK,"CDMP,CHAS",40098.11188574,37282.44683559,14FCFF55DA9AF32A,20190213130534,20190213130534,TAMPINES CENTRAL 6,TELEPARK,"CDMP,CHAS",40098.11188574,37282.44683559,14FCFF55DA9AF32A,01,01A,B,5,67878030,529482,SATA CommHealth Tampines Medical Centre,MC,17M0015
103.84311774345,1.27712012192209,kml_888,,15M0227,SATA CommHealth Tanjong Pagar Clinic,MC,62446688,081007,A,7,02,103,TANJONG PAGAR PLAZA,,"CDMP,CHAS",29090.56883644,28842.97679017,5A6543EFA62673F8,20190213130534,20190213130534,TANJONG PAGAR PLAZA,,"CDMP,CHAS",29090.56883644,28842.97679017,5A6543EFA62673F8,02,103,A,7,62446688,081007,SATA CommHealth Tanjong Pagar Clinic,MC,15M0227
103.936530873297,1.35210583556431,kml_889,,9401463,SEASONS CLINIC,MD,67877836,520844,A,844,01,139,TAMPINES ST 82,,"CDMP,CHAS,ISP",39486.36860283,37134.75357341,55DD408181CAE0A5,20190213130534,20190213130534,TAMPINES ST 82,,"CDMP,CHAS,ISP",39486.36860283,37134.75357341,55DD408181CAE0A5,01,139,A,844,67877836,520844,SEASONS CLINIC,MD,9401463
103.923185592863,1.31260423076805,kml_890,,15M0182,SENNETT MEDICAL CLINIC,MC,62800670,455871,B,55,#B1,10,SIGLAP ROAD,SIGLAP CENTRE,"CDMP,CHAS",38001.34680188,32766.80411925,867770BE076EBC31,20190213130534,20190213130534,SIGLAP ROAD,SIGLAP CENTRE,"CDMP,CHAS",38001.34680188,32766.80411925,867770BE076EBC31,#B1,10,B,55,62800670,455871,SENNETT MEDICAL CLINIC,MC,15M0182
103.820124456725,1.30706156424643,kml_891,,15M0365,SH TAN KIDNEY AND MEDICAL CLINIC,MC,64765087,258499,B,6,07,18,NAPIER ROAD,GLENEAGLES MEDICAL CENTRE,"CDMP,CHAS",26531.61663544,32153.74884031,4A897915F1E9093B,20190213130534,20190213130534,NAPIER ROAD,GLENEAGLES MEDICAL CENTRE,"CDMP,CHAS",26531.61663544,32153.74884031,4A897915F1E9093B,07,18,B,6,64765087,258499,SH TAN KIDNEY AND MEDICAL CLINIC,MC,15M0365
103.804019034887,1.28685131584493,kml_892,,9401473,SHALOM CLINIC & SURGERY,MD,62780270,150123,A,123,01,104,BT MERAH LANE 1,ALEXANDRA VILLAGE,"CDMP,CHAS",24739.20660057,29919.01856371,0F39BC2E1126F8D5,20190213130534,20190213130534,BT MERAH LANE 1,ALEXANDRA VILLAGE,"CDMP,CHAS",24739.20660057,29919.01856371,0F39BC2E1126F8D5,01,104,A,123,62780270,150123,SHALOM CLINIC & SURGERY,MD,9401473
103.853619482439,1.29681525968455,kml_893,,9401475,SHALOM MEDICAL GROUP,MD,63371884,180231,A,231,03,57,BAIN STREET,BRAS BASAH COMPLEX,"CDMP,CHAS",30259.31127406,31020.77035609,7685FB640FB1AC41,20190213130534,20190213130534,BAIN STREET,BRAS BASAH COMPLEX,"CDMP,CHAS",30259.31127406,31020.77035609,7685FB640FB1AC41,03,57,A,231,63371884,180231,SHALOM MEDICAL GROUP,MD,9401475
103.724307319672,1.34833335721941,kml_894,,9401481,SHENTON CLINIC,MD,65654442,640498,A,498,01,464,JURONG WEST ST 41,,"CDMP,CHAS,ISP",15868.25225158,36717.63984261,102989A976204F5C,20190213130534,20190213130534,JURONG WEST ST 41,,"CDMP,CHAS,ISP",15868.25225158,36717.63984261,102989A976204F5C,01,464,A,498,65654442,640498,SHENTON CLINIC,MD,9401481
103.845682929328,1.37262841649544,kml_895,,9405578,SHENTON FAMILY MEDICAL CLINIC,MD,65545130,560728,A,728,01,4208,ANG MO KIO AVENUE 6,,"CDMP,CHAS,ISP",29376.00085658,39403.79545476,B03A665045754BCA,20190213130534,20190213130534,ANG MO KIO AVENUE 6,,"CDMP,CHAS,ISP",29376.00085658,39403.79545476,B03A665045754BCA,01,4208,A,728,65545130,560728,SHENTON FAMILY MEDICAL CLINIC,MD,9405578
103.841261035114,1.27703473460321,kml_896,,9405606,SHENTON FAMILY MEDICAL CLINIC,MD,65095260,080001,A,1,01,02,CANTONMENT ROAD,PINNACLE@DUXTON,"CDMP,CHAS,ISP",28883.93197519,28833.53438997,BE207469CAB0F763,20190213130534,20190213130534,CANTONMENT ROAD,PINNACLE@DUXTON,"CDMP,CHAS,ISP",28883.93197519,28833.53438997,BE207469CAB0F763,01,02,A,1,65095260,080001,SHENTON FAMILY MEDICAL CLINIC,MD,9405606
103.921663304271,1.33786042599072,kml_897,,9402712,SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),MD,64435936,470744,A,744,01,3065,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37831.83077746,35559.50194443,34A6758FEC1F51F9,20190213130534,20190213130534,BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37831.83077746,35559.50194443,34A6758FEC1F51F9,01,3065,A,744,64435936,470744,SHENTON FAMILY MEDICAL CLINIC (BEDOK RESERVOIR),MD,9402712
103.953586491461,1.35226231434834,kml_898,,9403923,SHENTON FAMILY MEDICAL CLINIC (TAMPINES),MD,67845291,524201,A,201D,01,1137,Tampines Street 21,,CHAS,41384.46898859,37152.14358944,4D220D97244C0130,20190213130534,20190213130534,Tampines Street 21,,CHAS,41384.46898859,37152.14358944,4D220D97244C0130,01,1137,A,201D,67845291,524201,SHENTON FAMILY MEDICAL CLINIC (TAMPINES),MD,9403923
103.833344538803,1.43241454599015,kml_899,,9404262,SHENTON FAMILY MEDICAL CLINIC (YISHUN),MD,68516233,760160,A,160,01,200,Yishun Street 11,,"CDMP,CHAS,ISP",28002.8889929,46014.63970172,C9C0500F270ADF1B,20190213130534,20190213130534,Yishun Street 11,,"CDMP,CHAS,ISP",28002.8889929,46014.63970172,C9C0500F270ADF1B,01,200,A,160,68516233,760160,SHENTON FAMILY MEDICAL CLINIC (YISHUN),MD,9404262
103.848431239752,1.34326295418638,kml_900,,9403108,SHENTON MEDICAL GROUP,MD,63192020,318994,B,1000,07,00,TOA PAYOH NORTH,ANNEXE BLOCK,"CDMP,CHAS,ISP",29681.87454113,36156.71414346,4555FCA27C1C024E,20190213130534,20190213130534,TOA PAYOH NORTH,ANNEXE BLOCK,"CDMP,CHAS,ISP",29681.87454113,36156.71414346,4555FCA27C1C024E,07,00,B,1000,63192020,318994,SHENTON MEDICAL GROUP,MD,9403108
103.845923683338,1.27588670506253,kml_901,,9402238,SHENTON MEDICAL GROUP,MD,62202911,079903,B,10,36,01,ANSON RD,INTERNATIONAL PLAZA,"CDMP,CHAS",29402.84822519,28706.59331145,303D668F87BB59E5,20190213130534,20190213130534,ANSON RD,INTERNATIONAL PLAZA,"CDMP,CHAS",29402.84822519,28706.59331145,303D668F87BB59E5,36,01,B,10,62202911,079903,SHENTON MEDICAL GROUP,MD,9402238
103.852068573825,1.28361967552086,kml_903,,9405371,SHENTON MEDICAL GROUP,MD,65079730,049317,B,11,19,01,COLLYER QUAY,THE ARCADE,"CDMP,CHAS",30086.71962901,29561.66936024,89D2083425B5AE81,20190213130534,20190213130534,COLLYER QUAY,THE ARCADE,"CDMP,CHAS",30086.71962901,29561.66936024,89D2083425B5AE81,19,01,B,11,65079730,049317,SHENTON MEDICAL GROUP,MD,9405371
103.822038714188,1.2570386443268,kml_904,,9405448,SHENTON MEDICAL GROUP,MD,62382582,098138,B,26,B2,01,Sentosa Gateway,,"CDMP,CHAS,ISP",26744.63132408,26622.47173948,6052FAD772F4AAE0,20190213130534,20190213130534,Sentosa Gateway,,"CDMP,CHAS,ISP",26744.63132408,26622.47173948,6052FAD772F4AAE0,B2,01,B,26,62382582,098138,SHENTON MEDICAL GROUP,MD,9405448
103.875061732786,1.32529543243658,kml_905,,9405518,SHENTON MEDICAL GROUP,MD,68400123,349253,B,168,,,KALLANG WAY LEVEL 1,,"CDMP,CHAS,ISP",32645.5923463,34169.99146227,C621AD7A53B22006,20190213130534,20190213130534,KALLANG WAY LEVEL 1,,"CDMP,CHAS,ISP",32645.5923463,34169.99146227,C621AD7A53B22006,,,B,168,68400123,349253,SHENTON MEDICAL GROUP,MD,9405518
103.854548750789,1.27972491465308,kml_906,,9405789,SHENTON MEDICAL GROUP,MD,66345620,018984,B,8A,B2,76,MARINA BOULEVARD,MARINA BAY LINK MALL,"CDMP,CHAS,ISP",30362.7463575,29131.00904199,4F39CA8C46C973E3,20190213130534,20190213130534,MARINA BOULEVARD,MARINA BAY LINK MALL,"CDMP,CHAS,ISP",30362.7463575,29131.00904199,4F39CA8C46C973E3,B2,76,B,8A,66345620,018984,SHENTON MEDICAL GROUP,MD,9405789
103.742877957315,1.3849567248116,kml_907,,9401684,THE EDINBURGH CLINIC,MD,67634500,680306,A,306,01,685,CHOA CHU KANG AVE 4,,"CDMP,CHAS,ISP",17935.11329396,40767.18569608,70FB9DF4B7EFB650,20190213130534,20190213130534,CHOA CHU KANG AVE 4,,"CDMP,CHAS,ISP",17935.11329396,40767.18569608,70FB9DF4B7EFB650,01,685,A,306,67634500,680306,THE EDINBURGH CLINIC,MD,9401684
103.934249434387,1.32749295502142,kml_908,,13C0053,THE FAHRENHEIT MEDICAL CENTRE,MD,64438063,460218,A,218,01,27,BEDOK NORTH STREET 1,,"CDMP,CHAS",39232.58188074,34413.1723434,FB2BACEB9BA39CAF,20190213130534,20190213130534,BEDOK NORTH STREET 1,,"CDMP,CHAS",39232.58188074,34413.1723434,FB2BACEB9BA39CAF,01,27,A,218,64438063,460218,THE FAHRENHEIT MEDICAL CENTRE,MD,13C0053
103.847404278661,1.42574178896438,kml_909,,9401692,THE FAMILY MEDICAL CENTRE,MD,62574522,760411,A,411,01,1827,YISHUN RING ROAD,,"CDMP,CHAS,ISP",29567.53084609,45276.80459937,F6498D08A03E1596,20190213130534,20190213130534,YISHUN RING ROAD,,"CDMP,CHAS,ISP",29567.53084609,45276.80459937,F6498D08A03E1596,01,1827,A,411,62574522,760411,THE FAMILY MEDICAL CENTRE,MD,9401692
103.847404278661,1.42574178896438,kml_910,,9405683,THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.,MD,62574522,760411,A,411,01,1827,YISHUN RING ROAD,,CHAS,29567.53084609,45276.80459937,F6498D083E11F9AA,20190213130534,20190213130534,YISHUN RING ROAD,,CHAS,29567.53084609,45276.80459937,F6498D083E11F9AA,01,1827,A,411,62574522,760411,THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.,MD,9405683
103.800270024775,1.30659244995571,kml_911,,9401694,THE FAMILY PRACTICE CLINIC & SURGERY,MD,64748394,140117,A,117,01,723,COMMONWEALTH DR,,"CDMP,CHAS,ISP",24322.00170261,32101.89690875,6AA416E2049993C6,20190213130534,20190213130534,COMMONWEALTH DR,,"CDMP,CHAS,ISP",24322.00170261,32101.89690875,6AA416E2049993C6,01,723,A,117,64748394,140117,THE FAMILY PRACTICE CLINIC & SURGERY,MD,9401694
103.867774260572,1.3323543600733,kml_912,,9402785,THE FAMILY PRACTICE-POTONG PASIR,MD,62816906,350148,A,148,01,33,POTONG PASIR AVE 1,,"CDMP,CHAS,ISP",31834.55914981,34950.51916217,F53F21ECE6C285D8,20190213130534,20190213130534,POTONG PASIR AVE 1,,"CDMP,CHAS,ISP",31834.55914981,34950.51916217,F53F21ECE6C285D8,01,33,A,148,62816906,350148,THE FAMILY PRACTICE-POTONG PASIR,MD,9402785
103.83443461882,1.35276818506386,kml_913,,9403418,THE FLAME TREE MEDICAL CENTRE,MD,64512818,574357,B,225,,,UPPER THOMSON ROAD,THOMSON RIDGE ESTATE,"CDMP,CHAS,ISP",28124.20264789,37207.74884179,131CD875AEA52459,20190213130534,20190213130534,UPPER THOMSON ROAD,THOMSON RIDGE ESTATE,"CDMP,CHAS,ISP",28124.20264789,37207.74884179,131CD875AEA52459,,,B,225,64512818,574357,THE FLAME TREE MEDICAL CENTRE,MD,9403418
103.873115537646,1.37012983432538,kml_914,,9404276,THE HEALER CLINIC + SURGERY,MD,62859866,550154,A,154,01,452,SERANGOON NORTH AVENUE 1,,"CDMP,CHAS,ISP",32428.91937834,39127.54816347,B5DB7C616E4F2CFD,20190213130534,20190213130534,SERANGOON NORTH AVENUE 1,,"CDMP,CHAS,ISP",32428.91937834,39127.54816347,B5DB7C616E4F2CFD,01,452,A,154,62859866,550154,THE HEALER CLINIC + SURGERY,MD,9404276
103.883265346401,1.31503870948871,kml_915,,9405526,THE MEDICAL AND AESTHETIC CLINIC PTE LTD,MD,67425155,387514,A,270,,,SIMS AVENUE,,"CDMP,CHAS",33558.5948083,33035.87223828,7938AF2E9BD8999B,20190213130534,20190213130534,SIMS AVENUE,,"CDMP,CHAS",33558.5948083,33035.87223828,7938AF2E9BD8999B,,,A,270,67425155,387514,THE MEDICAL AND AESTHETIC CLINIC PTE LTD,MD,9405526
103.890606111941,1.3873819457872,kml_916,,13C0042,THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.,MD,63888697,540303,A,303,01,02,ANCHORVALE LINK,,"CDMP,CHAS",34375.3631218,41035.23935336,6D96510B833BD871,20190213130534,20190213130534,ANCHORVALE LINK,,"CDMP,CHAS",34375.3631218,41035.23935336,6D96510B833BD871,01,02,A,303,63888697,540303,THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.,MD,13C0042
103.75246691105,1.38150500405147,kml_917,,9401728,THE PEOPLE'S CLINIC,MD,67693766,680145,A,145,01,161,TECK WHYE AVE,,"CDMP,CHAS,ISP",19002.22916017,40385.47303582,E93094882AC7A438,20190213130534,20190213130534,TECK WHYE AVE,,"CDMP,CHAS,ISP",19002.22916017,40385.47303582,E93094882AC7A438,01,161,A,145,67693766,680145,THE PEOPLE'S CLINIC,MD,9401728
103.812007084733,1.2757050081363,kml_918,,9401748,THOMAS CLINIC & SURGERY,MD,62704354,100061,A,61,01,97,TELOK BLANGAH HEIGHTS,,"CDMP,CHAS",25628.19925691,28686.50856711,B61BBC1EF12FFF30,20190213130534,20190213130534,TELOK BLANGAH HEIGHTS,,"CDMP,CHAS",25628.19925691,28686.50856711,B61BBC1EF12FFF30,01,97,A,61,62704354,100061,THOMAS CLINIC & SURGERY,MD,9401748
103.829293526459,1.28503428566415,kml_919,,9403346,TIONG BAHRU MEDICAL CENTRE,MD,62727966,169248,B,10,,,KIM TIAN ROAD,KAI FOOK MANSION,"CDMP,CHAS",27552.04507507,29718.0823745,597A26C222F936CF,20190213130534,20190213130534,KIM TIAN ROAD,KAI FOOK MANSION,"CDMP,CHAS",27552.04507507,29718.0823745,597A26C222F936CF,,,B,10,62727966,169248,TIONG BAHRU MEDICAL CENTRE,MD,9403346
103.744937236151,1.34155988951414,kml_920,,9402398,TOH GUAN FAMILY CLINIC,MD,65666966,601267,A,267A,01,02,TOH GUAN ROAD,,"CDMP,CHAS,ISP",18164.10878184,35968.57041489,E168916C84514EDE,20190213130534,20190213130534,TOH GUAN ROAD,,"CDMP,CHAS,ISP",18164.10878184,35968.57041489,E168916C84514EDE,01,02,A,267A,65666966,601267,TOH GUAN FAMILY CLINIC,MD,9402398
103.860481764343,1.30097707775176,kml_921,,16C0378,TOWN CLINIC,MD,62981456,199551,B,287,01,00,BEACH ROAD,,CHAS,31023.01775388,31480.96998662,85038E12954B41B8,20190213130534,20190213130534,BEACH ROAD,,CHAS,31023.01775388,31480.96998662,85038E12954B41B8,01,00,B,287,62981456,199551,TOWN CLINIC,MD,16C0378
103.800744389029,1.27778507589593,kml_922,,9403626,TOWN HALL CLINIC PTE LTD,MD,62788089,119967,A,438A,B1,02,ALEXANDRA ROAD,ALEXANDRA TECHNOPARK (BLOCK A),"CDMP,CHAS,ISP",24374.75316838,28916.52490327,928E02E14D57AA96,20190213130534,20190213130534,ALEXANDRA ROAD,ALEXANDRA TECHNOPARK (BLOCK A),"CDMP,CHAS,ISP",24374.75316838,28916.52490327,928E02E14D57AA96,B1,02,A,438A,62788089,119967,TOWN HALL CLINIC PTE LTD,MD,9403626
103.849539926552,1.34852452301918,kml_923,,9401584,TP SIM FAMILY CLINIC & SURGERY,MD,63538010,570509,A,509,01,378,BISHAN STREET 11,,"CDMP,CHAS,ISP",29805.25543886,36738.5122507,F368A5CF3F52D127,20190213130534,20190213130534,BISHAN STREET 11,,"CDMP,CHAS,ISP",29805.25543886,36738.5122507,F368A5CF3F52D127,01,378,A,509,63538010,570509,TP SIM FAMILY CLINIC & SURGERY,MD,9401584
103.845155395288,1.27672492662156,kml_924,,18M0098,TPC Medical Clinic,MC,,078884,B,7,B1,15,WALLICH STREET,TANJONG PAGAR CENTRE,CHAS,29317.34341102,28799.27914422,A402FB9C8877FAE8,20190213130534,20190213130534,WALLICH STREET,TANJONG PAGAR CENTRE,CHAS,29317.34341102,28799.27914422,A402FB9C8877FAE8,B1,15,B,7,,078884,TPC Medical Clinic,MC,18M0098
103.901262391636,1.4023030133944,kml_925,,12C0211,TRINITY MEDICAL (PUNGGOL),MD,66948238,823273,A,273C,01,880,PUNGGOL PLACE,,"CDMP,CHAS,ISP",35561.22240689,42685.1680307,CD29DCE9978A09F7,20190213130534,20190213130534,PUNGGOL PLACE,,"CDMP,CHAS,ISP",35561.22240689,42685.1680307,CD29DCE9978A09F7,01,880,A,273C,66948238,823273,TRINITY MEDICAL (PUNGGOL),MD,12C0211
